Column,Value
BuildingName,TAI SHING BUILDING
BuildingName,MANDARIN ORIENTAL HONG KONG
BuildingName,MAU WAH MANSION
BuildingName,LUEN GAY APARTMENTS
BuildingName,SIU ON BUILDING
BuildingName,EMPIRE BUILDING
BuildingName,SAMTOH BUILDING
BuildingName,KELLEY COURT
BuildingName,CENTRAL DISTRICT KAI-FONG WELFARE ASSOCIATION
BuildingName,LHT TOWER
BuildingName,MUI FONG APARTMENTS
BuildingName,SHUN HING BUILDING
BuildingName,HAU WO BUILDING
BuildingName,ON LOK MANSION
BuildingName,YUNG KEE BUILDING
BuildingName,WELLAND HSE
BuildingName,THE BANK OF EAST ASIA BUILDING
BuildingName,VOGUE BUILDING
BuildingName,WEALTH BUILDING
BuildingName,GRAND CITY HOTEL
BuildingName,HAU FOOK BUILDING
BuildingName,KAM CHUEN MANSION
BuildingName,ON LOK BUILDING
BuildingName,LEE WAH BUILDING
BuildingName,WAH MING HOUSE
BuildingName,CHIU CHOW ASSOCIATION BUILDING
BuildingName,VILLA VERDE
BuildingName,TAI SHAN HOUSE
BuildingName,TAI SHUN BUILDING
BuildingName,HANG LOK BUILDING
BuildingName,CHIU LUNG BUILDING
BuildingName,HONG KONG BAPTIST CHURCH
BuildingName,CHARLES MANSION
BuildingName,FORTUNE COURT
BuildingName,HAKING MANSIONS
BuildingName,KAM LEI BUILDING
BuildingName,HADDON COURT
BuildingName,STRAND 50
BuildingName,HENLEY BUILDING
BuildingName,FUNG LAM BUILDING
BuildingName,MANHATTAN HEIGHTS
BuildingName,CHEONG SUN TOWER
BuildingName,SHING WAN BUILDING
BuildingName,ST. LOUIS SCHOOL - SECONDARY & PRIMARY SECTIONS
BuildingName,KAM SHING HSE
BuildingName,ORCHID
BuildingName,VILLA ELEGANCE
BuildingName,TAI SANG BANK BUILDING
BuildingName,KAI WONG COMMERCIAL BUILDING
BuildingName,HING LUNG COMMERCIAL BUILDING
BuildingName,MIA CASA HOTEL
BuildingName,STANDARD MANSION
BuildingName,LUEN HING APARTMENTS
BuildingName,SHING TAI BUILDING
BuildingName,ON LOK YUEN BUILDING
BuildingName,CARFIELD COMMERCIAL BUILDING
BuildingName,THE HONG KONG CLUB BUILDING
BuildingName,ST. JOHN'S CATHEDRAL
BuildingName,ST. GEORGE'S BUILDING
BuildingName,OVOLO
BuildingName,LEXINGTON HILL
BuildingName,SILVER COURT
BuildingName,WAI ON HOUSE
BuildingName,SUN KING HSE
BuildingName,HING LUEN BUILDING
BuildingName,TAI NING HOUSE
BuildingName,PO FAT BUILDING
BuildingName,NIKKEN HEIGHTS
BuildingName,GOLDFIELD BUILDING
BuildingName,TAI YUE BUILDING
BuildingName,VIRTUE COURT
BuildingName,TAI KEI HSE
BuildingName,KIU KWONG MANSION
BuildingName,CHUK ON BUILDING
BuildingName,TUNG SHING BUILDING
BuildingName,TAI FAT BUILDING
BuildingName,TUNG LEE COMMERCIAL BUILDING
BuildingName,MAN LOK BUILDING
BuildingName,HANG LUNG HOUSE
BuildingName,KIN YUEN MANSION
BuildingName,ASIA STANDARD TOWER
BuildingName,CAINE MANSION
BuildingName,FOOK KEE COURT
BuildingName,THE CHINESE BANK BUILDING
BuildingName,CHINA BUILDING
BuildingName,FAR EAST CONSORTIUM BUILDING
BuildingName,UNICORN TRADE CENTRE
BuildingName,SUN HOUSE
BuildingName,WING CHEONG HSE
BuildingName,PUBLIC BANK CENTRE
BuildingName,CHENYU COURT
BuildingName,HAPPY MANSION
BuildingName,BAYVIEW MANSION
BuildingName,KWOK CHUNG HOUSE
BuildingName,BONHAM COMMERCIAL CENTRE
BuildingName,TUCK GA BUILDING
BuildingName,KA ON BUILDING
BuildingName,HIGH PARK 99
BuildingName,KIU SHING BUILDING
BuildingName,LEADER HOUSE
BuildingName,KAM TEEM INDUSTRIAL BUILDING
BuildingName,WINLY BUILDING
BuildingName,MAN CHEUNG BUILDING
BuildingName,CORDIAL MANSION
BuildingName,IDEAL HSE
BuildingName,WINNING HOUSE
BuildingName,THE ICON
BuildingName,QUEEN STREET COOKED FOOD MARKET
BuildingName,NAM PAK HONG BUILDING
BuildingName,HUNG LEE BUILDING
BuildingName,MOUNTAIN LODGE
BuildingName,BOTANICAL COURT
BuildingName,WINNING CENTRE
BuildingName,CHINESE CLUB BUILDING
BuildingName,LUEN YAU APARTMENTS
BuildingName,YUET SUM BUILDING
BuildingName,SKYLIGHT TOWER
BuildingName,PEACE COURT
BuildingName,CHERRY CREST
BuildingName,KAM TONG BUILDING
BuildingName,FAIRMONT GARDENS
BuildingName,GRACEFUL COURT
BuildingName,BEL MOUNT GARDEN
BuildingName,EREDINE
BuildingName,MACKENNY COURT
BuildingName,DONNELL COURT
BuildingName,WINSOME HSE
BuildingName,JADE LOTUS GARDEN
BuildingName,SHUN FAI BUILDING
BuildingName,CHINESE RHENISH CHURCH HONG KONG
BuildingName,MAIN BLDG FUNG PING SHAN BLDG HUNG HING YING BLDG & LIBRARY BLDG
BuildingName,YAU SHUN BUILDING
BuildingName,GARFIELD MANSION
BuildingName,YEN OI GARDEN
BuildingName,HONEY COURT
BuildingName,LUCKY COMMERCIAL CENTRE
BuildingName,ENTERTAINMENT BUILDING
BuildingName,CHEERY GARDEN
BuildingName,JADESTONE COURT
BuildingName,LILIAN COURT
BuildingName,CARAVAN COURT
BuildingName,NAN SANG BUILDING
BuildingName,WAI TAK BUILDING
BuildingName,KWAI CHEONG BUILDING
BuildingName,ST. STEPHEN'S CHURCH PRIMARY SCHOOL
BuildingName,TOPWORTH COURT
BuildingName,WORKINGTON TOWER
BuildingName,THE CHINESE MANUFACTURERS' ASSOCIATION OF HONG KONG BUILDING
BuildingName,CHI FUNG BUILDING
BuildingName,LUEN FAT APARTMENTS
BuildingName,ST. MATTHEW'S CHURCH
BuildingName,CHEUNGS BUILDING
BuildingName,K K LEUNG BUILDING
BuildingName,HATTON HOUSE
BuildingName,MINERVA HOUSE
BuildingName,FUNG WOO CENTRE
BuildingName,WINSING BUILDING
BuildingName,KAM HEI MANSION
BuildingName,SZE YAP BUILDING
BuildingName,HEEP KEE COMMERCIAL BUILDING
BuildingName,KAM FAI HOUSE
BuildingName,BOWEN MANSION
BuildingName,S.K.H. LUI MING CHOI MEMORIAL PRIMARY SCHOOL
BuildingName,NO 2 PARK ROAD
BuildingName,HONG YUE COURT
BuildingName,WELLAND SHOPPING ARCADE
BuildingName,SALESIAN SOCIETY - WEST POINT
BuildingName,YU TO SANG BUILDING
BuildingName,SEK YEE HSE
BuildingName,KING'S BUILDING
BuildingName,TAI PAK TERRACE
BuildingName,HONG KONG INDUSTRIAL BUILDING
BuildingName,BISHOP LEI INTERNATIONAL HOUSE
BuildingName,LAI YAN LAU
BuildingName,FLAGSTAFF HOUSE MUSEUM OF TEA WARE AND THE K.S. LO GALLERY
BuildingName,MAIN LIBRARY EXTENSION
BuildingName,MAXLUCK COURT
BuildingName,HUNCLIFF COURT
BuildingName,MAN KING BUILDING
BuildingName,WAH FAI HSE
BuildingName,KUI YAN COURT
BuildingName,KA FUNG BUILDING
BuildingName,KAM FUNG MANSION
BuildingName,PO FUNG BUILDING
BuildingName,PO LAM COURT
BuildingName,EMERALD COURT
BuildingName,IVORY COURT
BuildingName,YEE LIN MANSION
BuildingName,GRACE MANSION
BuildingName,HING YIP BUILDING
BuildingName,HIGH HOUSE
BuildingName,HANG FOOK MANSION
BuildingName,TUNG FAT BUILDING
BuildingName,KO WANG COURT
BuildingName,ICLUB SHEUNG WAN HOTEL
BuildingName,SKYWAY CENTRE
BuildingName,OLD PEAK MANSION
BuildingName,RICH COURT
BuildingName,GOLDWIN HEIGHTS
BuildingName,RIGHT MANSION
BuildingName,HANG FAI BUILDING
BuildingName,HANG LUNG BANK WESTERN BRANCH BLDG
BuildingName,DES VOEUX BUILDING
BuildingName,WING ON BUILDING
BuildingName,ST. JOHN'S BUILDING
BuildingName,MAGAZINE HEIGHTS
BuildingName,RHINE COURT BLK C
BuildingName,SHING KAI MANSION
BuildingName,KINGSFORD HEIGHT
BuildingName,GLORY HEIGHTS
BuildingName,WING FAT MANSION
BuildingName,HANG YU BUILDING
BuildingName,CHAO'S BUILDING
BuildingName,LOKE YEW BUILDING
BuildingName,MING FAT HSE
BuildingName,RESIGLOW - BONHAM
BuildingName,ALFORD HSE
BuildingName,TAI CHEUNG BUILDING
BuildingName,THE WOL
BuildingName,SUNWISE BUILDING
BuildingName,WO ON BUILDING
BuildingName,SEYMOUR
BuildingName,WESTERN DISTRICT COMMUNITY CENTRE
BuildingName,GOLDEN HSE
BuildingName,JOCKEY CLUB STUDENT VILLAGE II MORRISON HALL SUEN CHI SUN HALL & LEE SHAU KEE HALL
BuildingName,FACULTY OF MEDICINE BUILDING
BuildingName,BELCHER'S HILL
BuildingName,MAN ON COMMERCIAL BUILDING
BuildingName,MSC BUILDING
BuildingName,HING TAI COMMERCIAL BUILDING
BuildingName,KAM TAK BUILDING
BuildingName,HOLLYWOOD BUILDING
BuildingName,LEE ROY COMMERCIAL BUILDING
BuildingName,YUE ON BUILDING
BuildingName,BELMONT COURT
BuildingName,SIU YING COMMERCIAL BUILDING
BuildingName,WING ON HSE
BuildingName,CASEY BUILDING
BuildingName,PO HING COURT
BuildingName,GUANGDONG INVESTMENT TOWER
BuildingName,SHUN ON COMMERCIAL BUILDING
BuildingName,PRIMROSE COURT
BuildingName,VALVERDE
BuildingName,RUNME SHAW BUILDING
BuildingName,LOP PO BUILDING
BuildingName,WILTON PLACE
BuildingName,SUNNY HSE
BuildingName,HAKING WONG ENGINEERING BUILDING
BuildingName,ORLINS COURT
BuildingName,HARMONY COURT
BuildingName,TAI ON HOUSE
BuildingName,PARKER HSE
BuildingName,WEST GRAND COURT
BuildingName,KAMCOURT BUILDING
BuildingName,WIN HING HSE
BuildingName,GRAND BUILDING
BuildingName,CARTWRIGHT GARDENS
BuildingName,WAI FAT BUILDING
BuildingName,GREEN VILLA
BuildingName,JAMES HSIOUNG LEE SCIENCE BUILDING
BuildingName,CHI CHEUNG BUILDING
BuildingName,HOLLYWOOD HSE
BuildingName,WESTERN COMMERCIAL BUILDING
BuildingName,CHI RESIDENCES
BuildingName,SUN COURT
BuildingName,TAI PING BUILDING
BuildingName,LUEN YICK BUILDING
BuildingName,KAM HO MANSION
BuildingName,KWONG KEE BUILDING
BuildingName,WINDSOR COURT
BuildingName,MANDARIN BUILDING
BuildingName,HILLIER BUILDING
BuildingName,HANG CHEONG TAI BUILDING
BuildingName,NORTH EAST COMMERCIAL BLDG
BuildingName,WI WI COMMERCIAL BLDG
BuildingName,LI YUEN BUILDING
BuildingName,SAINT BARNABAS' SOCIETY AND HOME
BuildingName,CLIFFVIEW MANSIONS
BuildingName,DAH SING LIFE BUILDING
BuildingName,MAN HING COMMERCIAL BUILDING
BuildingName,TAT HING BUILDING
BuildingName,CENTRE STREET MARKET
BuildingName,THE HK SWATOW CHRISTIAN CHURCH
BuildingName,SHEUNG WAN MUNICIPAL SERVICES BUILDING
BuildingName,FINANCE BUILDING
BuildingName,WO HING COMMERCIAL BUILDING
BuildingName,HARBOUR ONE
BuildingName,JERVOIS HOUSE
BuildingName,CENTREPOINT
BuildingName,WORLD WIDE HSE
BuildingName,ONE EXCHANGE SQUARE
BuildingName,MAGAZINE COURT
BuildingName,KAM HO COURT
BuildingName,BANK BUILDING
BuildingName,CHING TAK BUILDING
BuildingName,MING HING BUILDING
BuildingName,GOLDEN COURT
BuildingName,KAM FU MANSION
BuildingName,LONDON COURT
BuildingName,ALL FIT GARDEN
BuildingName,SHAMA CENTRAL
BuildingName,FOOK ON MANSION
BuildingName,KOOSING BUILDING
BuildingName,ICLUB AMTD SHEUNG WAN HOTEL
BuildingName,ELITE COURT
BuildingName,MEDAL COURT
BuildingName,SMITHFIELD MUNICIPAL SERVICES BUILDING
BuildingName,BOWIE COURT
BuildingName,LAP POON BUILDING
BuildingName,WAH KIT COMMERCIAL CENTRE
BuildingName,1 LYNDHURST TOWER
BuildingName,OVERSEAS TRUST BANK BUILDING
BuildingName,SHING KOK MANSION
BuildingName,LAI KING COURT
BuildingName,ON HING BUILDING
BuildingName,LEE FUNG COMMERCIAL BUILDING
BuildingName,YEE FUNG COURT
BuildingName,HORIZON MANSION
BuildingName,YU YUET LAI BUILDING
BuildingName,WAGA COMMERCIAL CENTRE
BuildingName,KINWICK CENTRE
BuildingName,ISLAND SHANGRI-LA
BuildingName,CHEONG K. BUILDING
BuildingName,TREASURE COURT
BuildingName,ZION COURT
BuildingName,REGENT HEIGHT
BuildingName,LUNG CHEUNG GARDEN
BuildingName,IVY HSE
BuildingName,PARK HEIGHT
BuildingName,CONWELL HSE
BuildingName,ST. JOAN COURT
BuildingName,BIRCHWOOD PLACE
BuildingName,MAGAZINE GAP TOWER
BuildingName,BREEZY MANSION
BuildingName,BONHAM COURT
BuildingName,YIUGA FACTORY BUILDING
BuildingName,KWONG TAK BUILDING
BuildingName,WESTERN CENTRE
BuildingName,ST. JOSEPH'S CHURCH
BuildingName,UNITED CENTRE
BuildingName,JW MARRIOTT HOTEL
BuildingName,CONWAY MANSION
BuildingName,THE APEX
BuildingName,EXCELSIOR COURT
BuildingName,MING GARDEN
BuildingName,HONG KONG GARDEN
BuildingName,HOOVER COURT
BuildingName,SHING LEE SHOPPING ARCADE
BuildingName,ISLAND PACIFIC HOTEL
BuildingName,PRINCETON TOWER
BuildingName,SHUN CHEONG BUILDING
BuildingName,KO CHUN COURT
BuildingName,RICHSUN GARDEN
BuildingName,HILL COURT
BuildingName,PARK RISE
BuildingName,SAN TOI BUILDING
BuildingName,DAWNING HOUSE
BuildingName,KAM FAI BUILDING
BuildingName,KING'S GARDEN
BuildingName,HANWIN MANSION
BuildingName,SAI ON HOUSE
BuildingName,GOOD TIMES BUILDING
BuildingName,TAK MAY HOUSE
BuildingName,HING FAT MANSION
BuildingName,ON FAT BUILDING
BuildingName,WING WAH BUILDING
BuildingName,EC HEALTHCARE TOWER
BuildingName,SIBERIAN FUR STORE BUILDING
BuildingName,BANK OF CHINA BUILDING
BuildingName,HOSEINEE HSE
BuildingName,KELLETT HEIGHTS
BuildingName,CLOUD NINE
BuildingName,LAI YIN COURT
BuildingName,PO FUNG MANSION
BuildingName,KA YUE BUILDING
BuildingName,ON LAN CENTRE
BuildingName,MADERA HOLLYWOOD
BuildingName,XIU PING COMMERCIAL BUILDING
BuildingName,QUALIPAK TOWER
BuildingName,YICK FUNG BUILDING
BuildingName,AIE BUILDING
BuildingName,HOLLY COURT
BuildingName,ON FUNG BUILDING
BuildingName,HONG KONG - MACAU FERRY TERMINAL
BuildingName,HOP YUEN CENTRE
BuildingName,PARKLANE BUILDING
BuildingName,MAN BOND BUILDING
BuildingName,WAH HEI BUILDING
BuildingName,BONHAM CENTRE
BuildingName,KIN TYE LUNG BUILDING
BuildingName,PARKWAY COURT
BuildingName,PO WAH BLDG
BuildingName,TAI LI HOUSE
BuildingName,HUA QIN INTERNATIONAL BUILDING
BuildingName,FOOK SING COURT
BuildingName,ST. CLARE'S GIRLS' SCHOOL
BuildingName,GREEN FIELD COURT
BuildingName,FULL VIEW COMMERCIAL BUILDING
BuildingName,KAM LING COURT
BuildingName,WO FU BUILDING
BuildingName,LIGHT & SALT HOUSE
BuildingName,SOUTH MANSION
BuildingName,MEI WAH MANSION
BuildingName,TSUI MAN HSE
BuildingName,KHUAN YING COMMERCIAL BUILDING
BuildingName,WELLINGTON PLAZA
BuildingName,KENNEDY PARK AT CENTRAL
BuildingName,NAM WAH MANSION
BuildingName,IBIS HONG KONG CENTRAL & SHEUNG WAN
BuildingName,READING PLACE
BuildingName,CHEUNG HING INDUSTRIAL BUILDING
BuildingName,SOUTH GARDEN MANSION
BuildingName,TUNG WAH HOSPITAL
BuildingName,AJI HOUSE
BuildingName,LO'S APARTMENT
BuildingName,KENSINGTON MANSION
BuildingName,WING SHING HSE
BuildingName,CHUNG YING BUILDING
BuildingName,FOUR SEAS COMMUNICATION BANK BUILDING
BuildingName,AIGBURTH
BuildingName,VILLA DE VICTORIA
BuildingName,HANG SHING LAU
BuildingName,HONOR VILLA
BuildingName,CAR PO COMMERCIAL BUILDING
BuildingName,SCHOLASTIC GARDEN
BuildingName,INTELLIGENT COURT
BuildingName,FAIR WIND MANOR
BuildingName,KAR HO BUILDING
BuildingName,SUNG LING MANSION
BuildingName,SWIRE BUILDING
BuildingName,HAMILTON COURT
BuildingName,KENNEDY TOWN BUILDING
BuildingName,CARITAS LING YUET SIN KIDERGARTEN
BuildingName,TWO PACIFIC PLACE
BuildingName,GLENEALY TOWER
BuildingName,VISALIA GARDEN
BuildingName,KAM YU MANSION
BuildingName,GOLDEN CENTRE
BuildingName,WUI TAT CENTRE
BuildingName,POTTINGER HSE
BuildingName,REGAL CREST
BuildingName,CENTURY TOWER II
BuildingName,FLOURISH COURT
BuildingName,VALIANT PARK
BuildingName,PO WAN BUILDING
BuildingName,MA WUI HALL MOUNT DAVIS YOUTH HOSTEL
BuildingName,PO THAI BUILDING
BuildingName,THE POTTINGER HONG KONG
BuildingName,BRILLIANT COURT
BuildingName,KA FAI COURT
BuildingName,LEE WAI BUILDING
BuildingName,60 WEST
BuildingName,THE MOOD@SOHO
BuildingName,LONG MANSION
BuildingName,WAH SEN COURT
BuildingName,MAY TOWER I
BuildingName,NAM CHEONG BUILDING
BuildingName,FUNG YAT BUILDING
BuildingName,SOHO 38
BuildingName,BOC CREDIT CARD CENTRE
BuildingName,NAM WO HONG BUILDING
BuildingName,TWO CHINACHEM PLAZA
BuildingName,ESTELLA COURT
BuildingName,OLYMPIAN MANSION
BuildingName,KAM SANG BUILDING
BuildingName,48 MANSION
BuildingName,POKSMITH VILLA
BuildingName,SOUTH TERRACE
BuildingName,HOI LEE BUILDING
BuildingName,TUNG SING HSE
BuildingName,KOWLOON DAIRY BUILDING
BuildingName,GOLD SHINE TOWER
BuildingName,WANTHORPE HOUSE
BuildingName,C&W DISTRICT ST ANTHONY'S SCHOOL
BuildingName,KOON WAH BUILDING
BuildingName,WAI LEE BUILDING
BuildingName,THE L.PLAZA
BuildingName,TAI LEE BUILDING
BuildingName,SHUN TAI BUILDING
BuildingName,U LAM COURT
BuildingName,KELFORD MANSION
BuildingName,JAZMIN CASA HSE
BuildingName,CHUNG NAM HSE
BuildingName,YOOK MING HSE
BuildingName,CNT COMMERCIAL BUILDING
BuildingName,O.T.B. BUILDING
BuildingName,BREWIN COURT
BuildingName,KAI KWONG HOUSE
BuildingName,ICHANG HOUSE
BuildingName,ARION COMMERCIAL CENTRE
BuildingName,CAMBRIDGE VILLA
BuildingName,GERMAN SWISS INTERNATIONAL SCHOOL
BuildingName,LA HACIENDA
BuildingName,FOOK SHING COURT
BuildingName,PRINTING HSE
BuildingName,SIMON K Y LEE HALL
BuildingName,BUTTERFLY ON HOLLYWOOD
BuildingName,THE WELLINGTON
BuildingName,NORTH TERRACE
BuildingName,VC HOUSE
BuildingName,TO LI GARDEN
BuildingName,ISLAND CHRISTIAN ACADEMY
BuildingName,JOYFUL BUILDING
BuildingName,338 APARTMENT
BuildingName,CHUN KWAN BUILDING
BuildingName,YEE SHUN MANSION
BuildingName,AGRICULTURAL BANK OF CHINA TOWER
BuildingName,CALIFORNIA TOWER
BuildingName,HOP YAT CHURCH
BuildingName,CANOSSA HOSPITAL
BuildingName,YIN TAK BUILDING
BuildingName,FOOK ON BUILDING
BuildingName,CARITAS MOK CHEUNG SUI KUN COMMUNITY CENTRE
BuildingName,CUPFORD HSE
BuildingName,GOLD UNION COMMERCIAL BUILDING
BuildingName,CIMBRIA COURT
BuildingName,C S TOWER
BuildingName,SOMPTUEUX CENTRAL
BuildingName,LOUIS HEIGHTS
BuildingName,TUNG MING COURT
BuildingName,SCENIC RISE
BuildingName,BRANKSOME CREST
BuildingName,LA MAISON DU NORD
BuildingName,THE ELGIN
BuildingName,MALAHON CENTRE
BuildingName,ECO TREE HOTEL
BuildingName,HIP SHING HONG CENTRE
BuildingName,KAU YAN SCHOOL
BuildingName,KING HO BUILDING
BuildingName,YUKON COURT
BuildingName,HOLLYWOOD HILL
BuildingName,HOUSTON COURT
BuildingName,LOON KEE BUILDING
BuildingName,TOWER 125
BuildingName,KIAN NAN MANSION
BuildingName,ST CLARE'S PRIMARY SCHOOL
BuildingName,THE HARBOURVIEW
BuildingName,TEDA BUILDING
BuildingName,ZHONGCAI CENTRE
BuildingName,THE PEMBERTON
BuildingName,CHARMING COURT
BuildingName,YU HING MANSION
BuildingName,ST. PAUL'S COLLEGE
BuildingName,BEST WESTERN PLUS HOTEL HONG KONG
BuildingName,RAMADA HONG KONG HARBOUR VIEW
BuildingName,HING TAI BUILDING
BuildingName,SHING LEE COMMERCIAL BUILDING
BuildingName,KWONG FOOK BUILDING
BuildingName,ONE 96
BuildingName,GLORIOUS COMMERCIAL BUILDING
BuildingName,KAM HING BUILDING
BuildingName,GREENVIEW COURT
BuildingName,TAI YIK HOUSE
BuildingName,HOLLYWOOD COMMERCIAL HSE
BuildingName,KA YEE COURT
BuildingName,FUNG YU BUILDING
BuildingName,ST. CHARLES SCHOOL
BuildingName,CHOY LEE LAU
BuildingName,GLENEALY MANSION
BuildingName,LUEN ON HSE
BuildingName,KAM SHEK HSE
BuildingName,SKH DIOCESAN WELFARE COUNCIL
BuildingName,AZURA
BuildingName,THE JERVOIS
BuildingName,WOODLANDS TERRACE
BuildingName,PAK WING BUILDING
BuildingName,TAI KING BUILDING
BuildingName,CRAWFORD TOWER
BuildingName,HANG SHUN BUILDING
BuildingName,BRANKSOME GRANDE
BuildingName,V HEUN BUILDING
BuildingName,WELLAND BUILDING
BuildingName,LANSING HSE
BuildingName,HONG NING HSE
BuildingName,BOC GROUP LIFE ASSURANCE TOWER
BuildingName,CAINEWAY MANSION
BuildingName,HING YING MANSION
BuildingName,KIU SEN COURT
BuildingName,HANG SENG BANK HEADQUARTERS' BUILDING
BuildingName,SOUTH CHINA BUILDING
BuildingName,KENNEDY APARTMENT
BuildingName,UNION COMMERCIAL BUILDING
BuildingName,SAI YING PUN COMMUNITY COMPLEX
BuildingName,YING PONT BUILDING
BuildingName,HANG FAT TRADING HSE
BuildingName,ON WAH BUILDING
BuildingName,CHONG HING BANK CENTRE
BuildingName,YWCA BUILDING
BuildingName,THE CONNAUGHT
BuildingName,TWO INTERNATIONAL FINANCE CENTRE
BuildingName,FU YIN COURT
BuildingName,CAMEO COURT
BuildingName,CHEONG WAN MANSION
BuildingName,SHARP HOUSE
BuildingName,CHOW YEI CHING BUILDING
BuildingName,VICTORIA FLATS
BuildingName,WING ON CHEONG BUILDING
BuildingName,PARIS COURT
BuildingName,WELLAND COMMERCIAL BUILDING
BuildingName,CHINA MERCHANTS TOWER
BuildingName,WING FUNG BUILDING
BuildingName,YUE SHING COMMERCIAL BUILDING
BuildingName,CHIN HOM COURT
BuildingName,WAI HING COMMERCIAL BUILDING
BuildingName,HILLTOP PLAZA
BuildingName,WISDOM COURT
BuildingName,CARLOS
BuildingName,RICHMAKE COMMERCIAL BUILDING
BuildingName,SUEN YUE BUILDING
BuildingName,CONRAD INTERNATIONAL HONG KONG
BuildingName,KIN HING BUILDING
BuildingName,MACRO GARDEN
BuildingName,TUNG WO HSE
BuildingName,LKF 29
BuildingName,MONTE BELLO
BuildingName,WINBASE CENTRE
BuildingName,THE MET. SUBLIME
BuildingName,LOSION VILLA
BuildingName,PARKSDALE
BuildingName,RUTTONJEE HSE
BuildingName,CHINACHEM TOWER
BuildingName,GLOUCESTER TOWER
BuildingName,KING'S COLLEGE OLD BOYS' ASSOCIATION PRIMARY SCHOOL NO. 2
BuildingName,ST. LOUIS MANSION
BuildingName,SIR ROBERT BLACK COLLEGE
BuildingName,BEAUTIFUL GROUP TOWER
BuildingName,CITIC TOWER
BuildingName,LILY COURT TOWER 2
BuildingName,ELITE'S PLACE
BuildingName,RICCI HALL
BuildingName,SAI YING PUN MARKET
BuildingName,BAYANIHAN KENNEDYTOWN CENTRE
BuildingName,VILLA SERENE
BuildingName,ACTS REDNAXELA
BuildingName,GARDEN ROAD POST OFFICE
BuildingName,CHE SAN BUILDING
BuildingName,ONE INTERNATIONAL FINANCE CENTRE
BuildingName,SHUN HO TOWER
BuildingName,THE MAYFAIR
BuildingName,TEEN WO BUILDING
BuildingName,SHIU CHUNG COURT
BuildingName,RHENISH MANSION
BuildingName,BON-POINT
BuildingName,SUNNY SKY EDUCATION CENTRE
BuildingName,CENTURY SQUARE
BuildingName,308 CENTRAL DES VOEUX
BuildingName,CAINE TOWER
BuildingName,IMPERIAL TERRACE
BuildingName,HOTEL JEN HONG KONG
BuildingName,WESTERN MARKET
BuildingName,RICH VIEW TERRACE
BuildingName,ETON BUILDING
BuildingName,HONG KONG PLAZA SHOPPING MALL
BuildingName,JADEVIEW COURT
BuildingName,KEE ON BUILDING
BuildingName,YEE GA COURT
BuildingName,SKYVIEW CLIFF
BuildingName,NAN HAI MANSION
BuildingName,PINE COURT
BuildingName,FOOK CHAK HSE
BuildingName,AVON COURT
BuildingName,TUNG CHEUNG BUILDING
BuildingName,WORLD WIDE PLAZA
BuildingName,CODA COMMERCIAL BUILDING
BuildingName,BONHAM CREST
BuildingName,FIRST MANSION
BuildingName,TRESEND GARDEN
BuildingName,MARKFIELD BUILDING
BuildingName,WELLEY BUILDING
BuildingName,HARILELA HOUSE
BuildingName,WYNDHAM MANSION
BuildingName,1 DUDDELL STREET
BuildingName,ST PAUL'S CHURCH
BuildingName,QUEENSWAY PLAZA
BuildingName,LADIES' RECREATION CLUB
BuildingName,THE PIERRE
BuildingName,ELEGANT GARDEN
BuildingName,ASPEN COURT
BuildingName,TAK MANSION
BuildingName,PANORAMA GARDENS
BuildingName,LAN KWAI FONG HOTEL
BuildingName,CHUN YIN HSE
BuildingName,BIC WAH COURT
BuildingName,YAM PAK BUILDING
BuildingName,TUNG SHAN BUILDING
BuildingName,GREEN VIEW COURT
BuildingName,HIN KWONG BUILDING
BuildingName,SHING PO BUILDING
BuildingName,FUBON BANK BUILDING
BuildingName,KING'S COLLEGE OLD BOY'S ASSOCIATION PRIMARY SCHOOL
BuildingName,ON TUNG MANSION
BuildingName,THE LANDMARK MANDARIN ORIENTAL
BuildingName,ALASSIO
BuildingName,S.K.H. ST. MATTHEW'S PRIMARY SCHOOL
BuildingName,HARBOUR COMMERCIAL BUILDING
BuildingName,MANNING HSE
BuildingName,DOUBLE BUILDING
BuildingName,ICBC ASIA BUILDING
BuildingName,YALE LODGE
BuildingName,MONTGOMERY BLOCK
BuildingName,SILVERCREST
BuildingName,SOHO SQUARE
BuildingName,ST. JOHN'S COLLEGE WONG CHIK TING HALL
BuildingName,202 CENTRE
BuildingName,C WISDOM CENTRE
BuildingName,PO LEUNG KUK CHAN AU BIG YAN HOME FOR THE ELDERLY
BuildingName,PALATIAL CREST
BuildingName,WELLPOINT HSE
BuildingName,55 CONDUIT RD
BuildingName,COSCO TOWER
BuildingName,ASIA PACIFIC CENTRE
BuildingName,MACDONNELL HOUSE
BuildingName,CHATSWOOD VILLA
BuildingName,OVOLO HOTEL
BuildingName,ANDES PLAZA
BuildingName,LUEN WAH MANSION
BuildingName,GOLD FIELD COMMERCIAL BUILDING
BuildingName,SAN WUI COMMERCIAL SOCIETY SCHOOL
BuildingName,GRAND COURT
